date,nav
2023-03-22,78.0491
2023-03-23,78.0491
2023-03-24,78.0491
2023-03-25,78.0491
2023-03-26,78.0491
2023-03-27,78.0491
2023-03-28,78.0491
2023-03-29,78.0491
2023-03-30,78.0491
2023-03-31,78.0491
2023-04-01,54.635
2023-04-02,54.635
2023-04-03,54.635
2023-04-04,61.7239
2023-04-05,61.7851
2023-04-06,61.7851
2023-04-07,65.7973
2023-04-08,69.3099
2023-04-09,74.641
2023-04-10,73.5528
2023-04-11,73.5528
2023-04-12,79.8926
2023-04-13,79.8926
2023-04-14,79.8926
2023-04-15,79.8926
2023-04-16,79.8926
2023-04-17,79.8926
2023-04-18,79.8926
2023-04-19,79.8926
2023-04-20,79.8926
2023-04-21,79.8926
2023-04-22,79.8926
2023-04-23,79.8926
2023-04-24,79.8926
2023-04-25,79.8926
2023-04-26,79.8926
2023-04-27,79.8926
2023-04-28,79.8926
2023-04-29,79.8926
2023-04-30,79.8926
2023-05-01,54.9159
2023-05-02,54.9159
2023-05-03,54.9159
2023-05-04,61.9191
2023-05-05,62.227
2023-05-06,62.1065
2023-05-07,66.1026
2023-05-08,66.1026
2023-05-09,74.3058
2023-05-10,73.6881
2023-05-11,73.6881
2023-05-12,79.8102
2023-05-13,79.8102
2023-05-14,79.8102
2023-05-15,79.8102
2023-05-16,79.8102
2023-05-17,79.8102
2023-05-18,79.8102
2023-05-19,79.8102
2023-05-20,79.8102
2023-05-21,79.8102
2023-05-22,79.8102
2023-05-23,79.8102
2023-05-24,79.8102
2023-05-25,79.8102
2023-05-26,79.8102
2023-05-27,79.8102
2023-05-28,79.8102
2023-05-29,79.8102
2023-05-30,79.8102
2023-05-31,79.8102
2023-06-01,54.4493
2023-06-02,57.5889
2023-06-03,59.1145
2023-06-04,61.3724
2023-06-05,61.3724
2023-06-06,62.2769
2023-06-07,66.9715
2023-06-08,66.9715
2023-06-09,73.7405
2023-06-10,74.1152
2023-06-11,77.0327
2023-06-12,81.1941
2023-06-13,81.1941
2023-06-14,81.1941
2023-06-15,81.1941
2023-06-16,81.1941
2023-06-17,81.1941
2023-06-18,81.1941
2023-06-19,81.1941
2023-06-20,81.1941
2023-06-21,81.1941
2023-06-22,81.1941
2023-06-23,81.1941
2023-06-24,81.1941
2023-06-25,81.1941
2023-06-26,81.1941
2023-06-27,81.1941
2023-06-28,81.1941
2023-06-29,81.1941
2023-06-30,81.1941
2023-07-01,81.1941
2023-07-02,58.045
2023-07-03,59.3503
2023-07-04,61.3074
2023-07-05,61.3074
2023-07-06,63.166
2023-07-07,67.1361
2023-07-08,70.3374
2023-07-09,72.4374
2023-07-10,72.4374
2023-07-11,75.5519
2023-07-12,81.7441
2023-07-13,81.7441
2023-07-14,81.7441
2023-07-15,81.7441
2023-07-16,81.7441
2023-07-17,81.7441
2023-07-18,81.7441
2023-07-19,81.7441
2023-07-20,81.7441
2023-07-21,81.7441
2023-07-22,81.7441
2023-07-23,81.7441
2023-07-24,81.7441
2023-07-25,81.7441
2023-07-26,81.7441
2023-07-27,81.7441
2023-07-28,81.7441
2023-07-29,81.7441
2023-07-30,81.7441
2023-07-31,81.7441
2023-08-01,81.7441
2023-08-02,58.5868
2023-08-03,59.3683
2023-08-04,59.3683
2023-08-05,62.2603
2023-08-06,64.0324
2023-08-07,64.0324
2023-08-08,71.1157
2023-08-09,71.9683
2023-08-10,71.9683
2023-08-11,75.7218
2023-08-12,81.1374
2023-08-13,81.1374
2023-08-14,81.1374
2023-08-15,81.1374
2023-08-16,81.1374
2023-08-17,81.1374
2023-08-18,81.1374
2023-08-19,81.1374
2023-08-20,81.1374
2023-08-21,81.1374
2023-08-22,81.1374
2023-08-23,81.1374
2023-08-24,81.1374
2023-08-25,81.1374
2023-08-26,81.1374
2023-08-27,81.1374
2023-08-28,81.1374
2023-08-29,81.1374
2023-08-30,81.1374
2023-08-31,81.1374
2023-09-01,54.3911
2023-09-02,58.8557
2023-09-03,59.6717
2023-09-04,59.6717
2023-09-05,62.1746
2023-09-06,62.9731
2023-09-07,62.9731
2023-09-08,71.994
2023-09-09,71.994
2023-09-10,75.1127
2023-09-11,76.643
2023-09-12,76.643
2023-09-13,76.643
2023-09-14,76.643
2023-09-15,76.643
2023-09-16,76.643
2023-09-17,76.643
2023-09-18,76.643
2023-09-19,76.643
2023-09-20,76.643
2023-09-21,76.643
2023-09-22,76.643
2023-09-23,76.643
2023-09-24,76.643
2023-09-25,76.643
2023-09-26,76.643
2023-09-27,76.643
2023-09-28,76.643
2023-09-29,76.643
2023-09-30,76.643
2023-10-01,54.4536
2023-10-02,58.6822
2023-10-03,59.0948
2023-10-04,62.1023
2023-10-05,61.5213
2023-10-06,61.5213
2023-10-07,67.1038
2023-10-08,72.1105
2023-10-09,72.1105
2023-10-10,75.6077
2023-10-11,76.9156
2023-10-12,76.9156
2023-10-13,76.9156
2023-10-14,76.9156
2023-10-15,76.9156
2023-10-16,76.9156
2023-10-17,76.9156
2023-10-18,76.9156
2023-10-19,76.9156
2023-10-20,76.9156
2023-10-21,76.9156
2023-10-22,76.9156
2023-10-23,76.9156
2023-10-24,76.9156
2023-10-25,76.9156
2023-10-26,76.9156
2023-10-27,76.9156
2023-10-28,76.9156
2023-10-29,76.9156
2023-10-30,76.9156
2023-10-31,76.9156
2023-11-01,54.8175
2023-11-02,54.8175
2023-11-03,54.8175
2023-11-04,62.3695
2023-11-05,61.5289
2023-11-06,61.5289
2023-11-07,67.2534
2023-11-08,72.312
2023-11-09,72.6735
2023-11-10,76.4788
2023-11-11,76.4788
2023-11-12,79.9579
2023-11-13,79.9579
2023-11-14,79.9579
2023-11-15,79.9579
2023-11-16,79.9579
2023-11-17,79.9579
2023-11-18,79.9579
2023-11-19,79.9579
2023-11-20,79.9579
2023-11-21,79.9579
2023-11-22,79.9579
2023-11-23,79.9579
2023-11-24,79.9579
2023-11-25,79.9579
2023-11-26,79.9579
2023-11-27,79.9579
2023-11-28,79.9579
2023-11-29,79.9579
2023-11-30,79.9579
2023-12-01,55.1549
2023-12-02,55.1549
2023-12-03,55.1549
2023-12-04,62.4735
2023-12-05,60.151
2023-12-06,63.0037
2023-12-07,67.3256
2023-12-08,67.3256
2023-12-09,72.675
2023-12-10,75.825
2023-12-11,75.825
2023-12-12,80.1244
2023-12-13,80.1244
2023-12-14,80.1244
2023-12-15,80.1244
2023-12-16,80.1244
2023-12-17,80.1244
2023-12-18,80.1244
2023-12-19,80.1244
2023-12-20,80.1244
2023-12-21,80.1244
2023-12-22,80.1244
2023-12-23,80.1244
2023-12-24,80.1244
2023-12-25,80.1244
2023-12-26,80.1244
2023-12-27,80.1244
2023-12-28,80.1244
2023-12-29,80.1244
2023-12-30,80.1244
2023-12-31,80.1244
2024-01-01,81.8663
2024-01-02,78.0071
2024-01-03,80.1702
2024-01-04,76.1861
2024-01-05,75.2402
2024-01-06,75.2402
2024-01-07,68.9661
2024-01-08,69.501
2024-01-09,69.501
2024-01-10,71.8254
2024-01-11,76.892
2024-01-12,76.892
2024-01-13,76.892
2024-01-14,76.892
2024-01-15,76.892
2024-01-16,76.892
2024-01-17,76.892
2024-01-18,76.892
2024-01-19,76.892
2024-01-20,76.892
2024-01-21,76.892
2024-01-22,76.892
2024-01-23,76.892
2024-01-24,76.892
2024-01-25,76.892
2024-01-26,76.892
2024-01-27,76.892
2024-01-28,76.892
2024-01-29,76.892
2024-01-30,76.892
2024-01-31,76.892
2024-02-01,81.932
2024-02-02,79.5255
2024-02-03,79.5255
2024-02-04,76.5252
2024-02-05,75.8512
2024-02-06,75.8512
2024-02-07,68.7632
2024-02-08,68.7888
2024-02-09,72.3125
2024-02-10,71.7437
2024-02-11,71.7437
2024-02-12,78.1866
2024-02-13,78.1866
2024-02-14,78.1866
2024-02-15,78.1866
2024-02-16,78.1866
2024-02-17,78.1866
2024-02-18,78.1866
2024-02-19,78.1866
2024-02-20,78.1866
2024-02-21,78.1866
2024-02-22,78.1866
2024-02-23,78.1866
2024-02-24,78.1866
2024-02-25,78.1866
2024-02-26,78.1866
2024-02-27,78.1866
2024-02-28,78.1866
2024-02-29,78.1866
2024-03-01,80.8298
2024-03-02,80.8298
2024-03-03,80.8298
2024-03-04,76.7533
2024-03-05,76.2547
2024-03-06,70.8494
2024-03-07,68.1755
2024-03-08,68.1755
2024-03-09,72.5094
2024-03-10,71.0225
2024-03-11,71.0225
2024-03-12,79.3553
2024-03-13,79.3553
2024-03-14,79.3553
2024-03-15,79.3553
2024-03-16,79.3553
2024-03-17,79.3553
2024-03-18,79.3553
2024-03-19,79.3553
2024-03-20,79.3553
2024-03-21,79.3553
2024-03-22,79.3553
2024-03-23,79.3553
2024-03-24,79.3553
2024-03-25,79.3553
2024-03-26,79.3553
2024-03-27,79.3553
2024-03-28,79.3553
2024-03-29,79.3553
2024-03-30,79.3553
2024-03-31,79.3553
2024-04-01,80.8931
2024-04-02,80.8931
2024-04-03,80.4438
2024-04-04,77.2888
2024-04-05,77.2888
2024-04-06,70.939
2024-04-07,67.6778
2024-04-08,67.6778
2024-04-09,72.2716
2024-04-10,70.397
2024-04-11,77.5736
2024-04-12,80.5626
2024-04-13,80.5626
2024-04-14,80.5626
2024-04-15,80.5626
2024-04-16,80.5626
2024-04-17,80.5626
2024-04-18,80.5626
2024-04-19,80.5626
2024-04-20,80.5626
2024-04-21,80.5626
2024-04-22,80.5626
2024-04-23,80.5626
2024-04-24,80.5626
2024-04-25,80.5626
2024-04-26,80.5626
2024-04-27,80.5626
2024-04-28,80.5626
2024-04-29,80.5626
2024-04-30,80.5626
2024-05-01,80.0732
2024-05-02,78.282
2024-05-03,80.1457
2024-05-04,77.2064
2024-05-05,77.2064
2024-05-06,71.2124
2024-05-07,67.9726
2024-05-08,68.7116
2024-05-09,71.8658
2024-05-10,71.8658
2024-05-11,78.3179
2024-05-12,80.225
2024-05-13,80.225
2024-05-14,80.225
2024-05-15,80.225
2024-05-16,80.225
2024-05-17,80.225
2024-05-18,80.225
2024-05-19,80.225
2024-05-20,80.225
2024-05-21,80.225
2024-05-22,80.225
2024-05-23,80.225
2024-05-24,80.225
2024-05-25,80.225
2024-05-26,80.225
2024-05-27,80.225
2024-05-28,80.225
2024-05-29,80.225
2024-05-30,80.225
2024-05-31,80.225
2024-06-01,80.225
2024-06-02,77.8026
2024-06-03,79.4633
2024-06-04,79.4633
2024-06-05,75.8525
2024-06-06,71.5285
2024-06-07,71.5285
2024-06-08,68.7102
2024-06-09,72.0837
2024-06-10,72.0837
2024-06-11,78.062
2024-06-12,80.133
2024-06-13,80.133
2024-06-14,80.133
2024-06-15,80.133
2024-06-16,80.133
2024-06-17,80.133
2024-06-18,80.133
2024-06-19,80.133
2024-06-20,80.133
2024-06-21,80.133
2024-06-22,80.133
2024-06-23,80.133
2024-06-24,80.133
2024-06-25,80.133
2024-06-26,80.133
2024-06-27,80.133
2024-06-28,80.133
2024-06-29,80.133
2024-06-30,80.133
2024-07-01,80.133
2024-07-02,79.1558
2024-07-03,79.8571
2024-07-04,79.8571
2024-07-05,75.7284
2024-07-06,71.7794
2024-07-07,71.7794
2024-07-08,68.197
2024-07-09,68.197
2024-07-10,70.5052
2024-07-11,78.3198
2024-07-12,78.3198
2024-07-13,78.3198
2024-07-14,78.3198
2024-07-15,78.3198
2024-07-16,78.3198
2024-07-17,78.3198
2024-07-18,78.3198
2024-07-19,78.3198
2024-07-20,78.3198
2024-07-21,78.3198
2024-07-22,78.3198
2024-07-23,78.3198
2024-07-24,78.3198
2024-07-25,78.3198
2024-07-26,78.3198
2024-07-27,78.3198
2024-07-28,78.3198
2024-07-29,78.3198
2024-07-30,78.3198
2024-07-31,78.3198
2024-08-01,80.727
2024-08-02,79.1655
2024-08-03,78.7046
2024-08-04,77.3839
2024-08-05,75.2691
2024-08-06,75.2691
2024-08-07,68.0867
2024-08-08,69.5053
2024-08-09,69.5053
2024-08-10,69.9433
2024-08-11,77.461
2024-08-12,77.461
2024-08-13,77.461
2024-08-14,77.461
2024-08-15,77.461
2024-08-16,77.461
2024-08-17,77.461
2024-08-18,77.461
2024-08-19,77.461
2024-08-20,77.461
2024-08-21,77.461
2024-08-22,77.461
2024-08-23,77.461
2024-08-24,77.461
2024-08-25,77.461
2024-08-26,77.461
2024-08-27,77.461
2024-08-28,77.461
2024-08-29,77.461
2024-08-30,77.461
2024-08-31,77.461
2024-09-01,81.1434
2024-09-02,78.7147
2024-09-03,78.7147
2024-09-04,77.1527
2024-09-05,75.0294
2024-09-06,75.0294
2024-09-07,68.4178
2024-09-08,69.2482
2024-09-09,72.8503
2024-09-10,70.2431
2024-09-11,70.2431
2024-09-12,79.8841
2024-09-13,79.8841
2024-09-14,79.8841
2024-09-15,79.8841
2024-09-16,79.8841
2024-09-17,79.8841
2024-09-18,79.8841
2024-09-19,79.8841
2024-09-20,79.8841
2024-09-21,79.8841
2024-09-22,79.8841
2024-09-23,79.8841
2024-09-24,79.8841
2024-09-25,79.8841
2024-09-26,79.8841
2024-09-27,79.8841
2024-09-28,79.8841
2024-09-29,79.8841
2024-09-30,79.8841
2024-10-01,81.063
2024-10-02,81.063
2024-10-03,81.063
2024-10-04,76.7956
2024-10-05,74.2713
2024-10-06,71.9392
2024-10-07,68.5824
2024-10-08,68.5824
2024-10-09,73.1788
2024-10-10,71.209
2024-10-11,71.209
2024-10-12,79.4534
2024-10-13,79.4534
2024-10-14,79.4534
2024-10-15,79.4534
2024-10-16,79.4534
2024-10-17,79.4534
2024-10-18,79.4534
2024-10-19,79.4534
2024-10-20,79.4534
2024-10-21,79.4534
2024-10-22,79.4534
2024-10-23,79.4534
2024-10-24,79.4534
2024-10-25,79.4534
2024-10-26,79.4534
2024-10-27,79.4534
2024-10-28,79.4534
2024-10-29,79.4534
2024-10-30,79.4534
2024-10-31,79.4534
2024-11-01,80.8683
2024-11-02,80.8683
2024-11-03,78.5594
2024-11-04,77.7475
2024-11-05,77.7475
2024-11-06,72.0117
2024-11-07,69.0453
2024-11-08,69.0453
2024-11-09,73.0105
2024-11-10,71.1525
2024-11-11,78.1771
2024-11-12,78.2138
2024-11-13,78.2138
2024-11-14,78.2138
2024-11-15,78.2138
2024-11-16,78.2138
2024-11-17,78.2138
2024-11-18,78.2138
2024-11-19,78.2138
2024-11-20,78.2138
2024-11-21,78.2138
2024-11-22,78.2138
2024-11-23,78.2138
2024-11-24,78.2138
2024-11-25,78.2138
2024-11-26,78.2138
2024-11-27,78.2138
2024-11-28,78.2138
2024-11-29,78.2138
2024-11-30,78.2138
2024-12-01,80.7587
2024-12-02,79.5713
2024-12-03,76.8496
2024-12-04,76.3981
2024-12-05,76.3981
2024-12-06,72.4725
2024-12-07,69.6181
2024-12-08,68.5826
2024-12-09,73.3806
2024-12-10,73.3806
2024-12-11,77.6789
2024-12-12,78.244
2024-12-13,78.244
2024-12-14,78.244
2024-12-15,78.244
2024-12-16,78.244
2024-12-17,78.244
2024-12-18,78.244
2024-12-19,78.244
2024-12-20,78.244
2024-12-21,78.244
2024-12-22,78.244
2024-12-23,78.244
2024-12-24,78.244
2024-12-25,78.244
2024-12-26,78.244
2024-12-27,78.244
2024-12-28,78.244
2024-12-29,78.244
2024-12-30,78.244
2024-12-31,78.244
2025-01-01,79.147
2025-01-02,79.147
2025-01-03,79.147
2025-01-04,79.9812
2025-01-05,80.9957
2025-01-06,80.9957
2025-01-07,91.9329
2025-01-08,93.8069
2025-01-09,94.4016
2025-01-10,95.6407
2025-01-11,95.6407
2025-01-12,96.924
2025-01-13,96.924
2025-01-14,96.924
2025-01-15,96.924
2025-01-16,96.924
2025-01-17,96.924
2025-01-18,96.924
2025-01-19,96.924
2025-01-20,96.924
2025-01-21,96.924
2025-01-22,96.924
2025-01-23,96.924
2025-01-24,96.924
2025-01-25,96.924
2025-01-26,96.924
2025-01-27,96.924
2025-01-28,96.924
2025-01-29,96.924
2025-01-30,96.924
2025-01-31,96.924
2025-02-01,78.2136
2025-02-02,78.2136
2025-02-03,78.2136
2025-02-04,79.2282
2025-02-05,78.9142
2025-02-06,84.8235
2025-02-07,90.4377
2025-02-08,90.4377
2025-02-09,94.5085
2025-02-10,96.3992
2025-02-11,96.3992
2025-02-12,98.9088
2025-02-13,98.9088
2025-02-14,98.9088
2025-02-15,98.9088
2025-02-16,98.9088
2025-02-17,98.9088
2025-02-18,98.9088
2025-02-19,98.9088
2025-02-20,98.9088
2025-02-21,98.9088
2025-02-22,98.9088
2025-02-23,98.9088
2025-02-24,98.9088
2025-02-25,98.9088
2025-02-26,98.9088
2025-02-27,98.9088
2025-02-28,98.9088
2025-03-01,78.9211
2025-03-02,77.8096
2025-03-03,80.0309
2025-03-04,78.8504
2025-03-05,78.8504
2025-03-06,84.4689
2025-03-07,88.7597
2025-03-08,88.7597
2025-03-09,94.8144
2025-03-10,97.0666
2025-03-11,95.9632
2025-03-12,97.3741
2025-03-13,97.3741
2025-03-14,97.3741
2025-03-15,97.3741
2025-03-16,97.3741
2025-03-17,97.3741
2025-03-18,97.3741
2025-03-19,97.3741
2025-03-20,97.3741
2025-03-21,97.3741
2025-03-22,97.3741
2025-03-23,97.3741
2025-03-24,97.3741
2025-03-25,97.3741
2025-03-26,97.3741
2025-03-27,97.3741
2025-03-28,97.3741
2025-03-29,97.3741
2025-03-30,97.3741
2025-03-31,97.3741
2025-04-01,97.3741
2025-04-02,77.5833
2025-04-03,79.5065
2025-04-04,79.1509
2025-04-05,79.1509
2025-04-06,85.8526
2025-04-07,87.8852
2025-04-08,93.3418
2025-04-09,94.6437
2025-04-10,94.6437
2025-04-11,95.2991
2025-04-12,96.6532
2025-04-13,96.6532
2025-04-14,96.6532
2025-04-15,96.6532
2025-04-16,96.6532
2025-04-17,96.6532
2025-04-18,96.6532
2025-04-19,96.6532
2025-04-20,96.6532
2025-04-21,96.6532
2025-04-22,96.6532
2025-04-23,96.6532
2025-04-24,96.6532
2025-04-25,96.6532
2025-04-26,96.6532
2025-04-27,96.6532
2025-04-28,96.6532
2025-04-29,96.6532
2025-04-30,96.6532
2025-05-01,96.6532
2025-05-02,76.7643
2025-05-03,80.1093
2025-05-04,80.1093
2025-05-05,79.4365
2025-05-06,85.8937
2025-05-07,85.8937
2025-05-08,94.0696
2025-05-09,95.9313
2025-05-10,95.9313
2025-05-11,94.735
2025-05-12,96.587
2025-05-13,96.587
2025-05-14,96.587
2025-05-15,96.587
2025-05-16,96.587
2025-05-17,96.587
2025-05-18,96.587
2025-05-19,96.587
2025-05-20,96.587
2025-05-21,96.587
2025-05-22,96.587
2025-05-23,96.587
2025-05-24,96.587
2025-05-25,96.587
2025-05-26,96.587
2025-05-27,96.587
2025-05-28,96.587
2025-05-29,96.587
2025-05-30,96.587
2025-05-31,96.587
2025-06-01,78.7158
2025-06-02,77.6258
2025-06-03,79.2034
2025-06-04,79.2034
2025-06-05,79.3658
2025-06-06,87.9231
2025-06-07,87.9231
2025-06-08,94.3402
2025-06-09,94.3402
2025-06-10,96.6771
2025-06-11,94.9461
2025-06-12,94.9461
2025-06-13,94.9461
2025-06-14,94.9461
2025-06-15,94.9461
2025-06-16,94.9461
2025-06-17,94.9461
2025-06-18,94.9461
2025-06-19,94.9461
2025-06-20,94.9461
2025-06-21,94.9461
2025-06-22,94.9461
2025-06-23,94.9461
2025-06-24,94.9461
2025-06-25,94.9461
2025-06-26,94.9461
2025-06-27,94.9461
2025-06-28,94.9461
2025-06-29,94.9461
2025-06-30,94.9461
2025-07-01,77.9055
2025-07-02,77.759
2025-07-03,79.3136
2025-07-04,78.5611
2025-07-05,78.8139
2025-07-06,78.8139
2025-07-07,88.5661
2025-07-08,93.9808
2025-07-09,93.9808
2025-07-10,97.5068
2025-07-11,94.685
2025-07-12,94.685
2025-07-13,94.685
2025-07-14,94.685
2025-07-15,94.685
2025-07-16,94.685
2025-07-17,94.685
2025-07-18,94.685
2025-07-19,94.685
2025-07-20,94.685
2025-07-21,94.685
2025-07-22,94.685
2025-07-23,94.685
2025-07-24,94.685
2025-07-25,94.685
2025-07-26,94.685
2025-07-27,94.685
2025-07-28,94.685
2025-07-29,94.685
2025-07-30,94.685
2025-07-31,94.685
2025-08-01,78.3449
2025-08-02,78.3449
2025-08-03,78.3449
2025-08-04,78.1005
2025-08-05,79.4137
2025-08-06,79.4137
2025-08-07,88.1171
2025-08-08,94.5903
2025-08-09,93.8992
2025-08-10,96.5631
2025-08-11,96.5631
2025-08-12,96.4687
2025-08-13,96.4687
2025-08-14,96.4687
2025-08-15,96.4687
2025-08-16,96.4687
2025-08-17,96.4687
2025-08-18,96.4687
2025-08-19,96.4687
2025-08-20,96.4687
2025-08-21,96.4687
2025-08-22,96.4687
2025-08-23,96.4687
2025-08-24,96.4687
2025-08-25,96.4687
2025-08-26,96.4687
2025-08-27,96.4687
2025-08-28,96.4687
2025-08-29,96.4687
2025-08-30,96.4687
2025-08-31,96.4687
2025-09-01,79.03
2025-09-02,79.03
2025-09-03,79.03
2025-09-04,79.0732
2025-09-05,80.6618
2025-09-06,88.0808
2025-09-07,88.5217
2025-09-08,88.5217
2025-09-09,94.8803
2025-09-10,97.5353
2025-09-11,97.5353
2025-09-12,96.0518
2025-09-13,96.0518
2025-09-14,96.0518
2025-09-15,96.0518
2025-09-16,96.0518
2025-09-17,96.0518
2025-09-18,96.0518
2025-09-19,96.0518
2025-09-20,96.0518
2025-09-21,96.0518
2025-09-22,96.0518
2025-09-23,96.0518
2025-09-24,96.0518
2025-09-25,96.0518
2025-09-26,96.0518
2025-09-27,96.0518
2025-09-28,96.0518
2025-09-29,96.0518
2025-09-30,96.0518
2025-10-01,78.7659
2025-10-02,77.8948
2025-10-03,79.4473
2025-10-04,78.6871
2025-10-05,78.6871
2025-10-06,88.5752
2025-10-07,89.8627
2025-10-08,89.8627
2025-10-09,95.5939
2025-10-10,97.3613
2025-10-11,96.6138
2025-10-12,96.0328
2025-10-13,96.0328
2025-10-14,96.0328
2025-10-15,96.0328
2025-10-16,96.0328
2025-10-17,96.0328
2025-10-18,96.0328
2025-10-19,96.0328
2025-10-20,96.0328
2025-10-21,96.0328
2025-10-22,96.0328
2025-10-23,96.0328
2025-10-24,96.0328
2025-10-25,96.0328
2025-10-26,96.0328
2025-10-27,96.0328
2025-10-28,96.0328
2025-10-29,96.0328
2025-10-30,96.0328
2025-10-31,96.0328
2025-11-01,96.0328
2025-11-02,77.5009
2025-11-03,78.229
2025-11-04,79.3934
2025-11-05,79.3934
2025-11-06,89.7218
2025-11-07,89.041
2025-11-08,94.4097
2025-11-09,96.0293
2025-11-10,96.0293
2025-11-11,96.5252
2025-11-12,95.0209
2025-11-13,95.0209
2025-11-14,95.0209
2025-11-15,95.0209
2025-11-16,95.0209
2025-11-17,95.0209
2025-11-18,95.0209
2025-11-19,95.0209
2025-11-20,95.0209
2025-11-21,95.0209
2025-11-22,95.0209
2025-11-23,95.0209
2025-11-24,95.0209
2025-11-25,95.0209
2025-11-26,95.0209
2025-11-27,95.0209
2025-11-28,95.0209
2025-11-29,95.0209
2025-11-30,95.0209
2025-12-01,95.0209
2025-12-02,77.1202
2025-12-03,77.9655
2025-12-04,77.9655
2025-12-05,81.257
2025-12-06,90.7853
2025-12-07,90.7853
2025-12-08,94.1855
2025-12-09,93.2934
2025-12-10,93.2934
2025-12-11,96.8609
2025-12-12,95.3699
2025-12-13,95.3699
2025-12-14,95.3699
2025-12-15,95.3699
2025-12-16,95.3699
2025-12-17,95.3699
2025-12-18,95.3699
2025-12-19,95.3699
2025-12-20,95.3699
2025-12-21,95.3699
2025-12-22,95.3699
2025-12-23,95.3699
2025-12-24,95.3699
2025-12-25,95.3699
2025-12-26,95.3699
2025-12-27,95.3699
2025-12-28,95.3699
2025-12-29,95.3699
2025-12-30,95.3699
2025-12-31,95.3699
2026-01-01,98.4923
2026-01-02,98.4923
2026-01-03,98.4923
2026-01-04,107.5817
2026-01-05,110.4108
2026-01-06,110.4108
2026-01-07,110.4108
2026-01-08,110.4108
2026-01-09,110.4108
2026-01-10,110.4108
2026-01-11,110.4108
2026-01-12,110.4108
2026-01-13,110.4108
2026-01-14,110.4108
2026-01-15,110.4108
2026-01-16,110.4108
2026-01-17,110.4108
2026-01-18,110.4108
2026-01-19,110.4108
2026-01-20,110.4108
2026-01-21,110.4108
2026-01-22,110.4108
2026-01-23,110.4108
2026-01-24,110.4108
2026-01-25,110.4108
2026-01-26,110.4108
2026-01-27,110.4108
2026-01-28,110.4108
2026-01-29,110.4108
2026-01-30,110.4108
2026-01-31,110.4108
2026-02-01,98.483
2026-02-02,98.1115
2026-02-03,100.5417
2026-02-04,107.7064
2026-02-05,107.7064
2026-02-06,107.7064
2026-02-07,107.7064
2026-02-08,107.7064
2026-02-09,107.7064
2026-02-10,107.7064
2026-02-11,107.7064
2026-02-12,107.7064
2026-02-13,107.7064
2026-02-14,107.7064
2026-02-15,107.7064
2026-02-16,107.7064
2026-02-17,107.7064
2026-02-18,107.7064
2026-02-19,107.7064
2026-02-20,107.7064
2026-02-21,107.7064
2026-02-22,107.7064
2026-02-23,107.7064
2026-02-24,107.7064
2026-02-25,107.7064
2026-02-26,107.7064
2026-02-27,107.7064
2026-02-28,107.7064
2026-03-01,107.7064
2026-03-02,99.0548
2026-03-03,99.8834
2026-03-04,109.4002
2026-03-05,109.4002
2026-03-06,109.4002
2026-03-07,109.4002
2026-03-08,109.4002
2026-03-09,109.4002
2026-03-10,109.4002
2026-03-11,109.4002
2026-03-12,109.4002
2026-03-13,109.4002
2026-03-14,109.4002
2026-03-15,109.4002
2026-03-16,109.4002
2026-03-17,109.4002
2026-03-18,109.4002
2026-03-19,109.4002
2026-03-20,109.4002
2026-03-21,109.4002
2026-03-22,109.4002
2026-03-23,109.4002
2026-03-24,109.4002
2026-03-25,109.4002
2026-03-26,109.4002
2026-03-27,109.4002
2026-03-28,109.4002
2026-03-29,109.4002
2026-03-30,109.4002
2026-03-31,109.4002
2026-04-01,109.4002
2026-04-02,101.1528
2026-04-03,101.5613
2026-04-04,101.5613
2026-04-05,110.5239
2026-04-06,110.5239
2026-04-07,110.5239
2026-04-08,110.5239
2026-04-09,110.5239
2026-04-10,110.5239
2026-04-11,110.5239
2026-04-12,110.5239
2026-04-13,110.5239
2026-04-14,110.5239
2026-04-15,110.5239
2026-04-16,110.5239
2026-04-17,110.5239
2026-04-18,110.5239
2026-04-19,110.5239
2026-04-20,110.5239
2026-04-21,110.5239
2026-04-22,110.5239
2026-04-23,110.5239
2026-04-24,110.5239
2026-04-25,110.5239
2026-04-26,110.5239
2026-04-27,110.5239
2026-04-28,110.5239
2026-04-29,110.5239
2026-04-30,110.5239
2026-05-01,97.3878
2026-05-02,100.5011
2026-05-03,103.5789
2026-05-04,103.5789
2026-05-05,110.3407
2026-05-06,110.3407
2026-05-07,110.3407
2026-05-08,110.3407
2026-05-09,110.3407
2026-05-10,110.3407
2026-05-11,110.3407
2026-05-12,110.3407
2026-05-13,110.3407
2026-05-14,110.3407
2026-05-15,110.3407
2026-05-16,110.3407
2026-05-17,110.3407
2026-05-18,110.3407
2026-05-19,110.3407
2026-05-20,110.3407
2026-05-21,110.3407
2026-05-22,110.3407
2026-05-23,110.3407
2026-05-24,110.3407
2026-05-25,110.3407
2026-05-26,110.3407
2026-05-27,110.3407
2026-05-28,110.3407
2026-05-29,110.3407
2026-05-30,110.3407
2026-05-31,110.3407
2026-06-01,97.2059
